,Title,Employee,Location,type,Expire_date,catogry
215,Crew Member (Full Time) – Kalutara District ,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,fmcg
216,Crew Member (Full Time) – Galle District ,Pizza Hut Sri Lanka,Galle,Full-Time,17/05/2022 ,fmcg
217,Delivery Riders - (Part-Time) - Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,fmcg
218,Assistant Manager - Procurement and Supply Chain,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,17/05/2022 ,fmcg
219,Crew Member (Part Time) – Kalutara District,Pizza Hut Sri Lanka,Kalutara,Part-Time,17/05/2022 ,fmcg
220,Delivery Riders - (Part-Time) - Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,fmcg
221,Delivery Riders - (Part-Time) - Colombo District,Pizza Hut Sri Lanka,Colombo,Part-Time,17/05/2022 ,fmcg
222,Crew Member (Full Time) – Gampaha District ,Pizza Hut Sri Lanka,Gampaha,Full-Time,17/05/2022 ,fmcg
223,Crew Member (Part Time) – Matale District,Pizza Hut Sri Lanka,Matale,Part-Time,17/05/2022 ,fmcg
224,Crew Member (Part Time) – Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,fmcg
225,Crew Member (Part Time) – Puttalam District,Pizza Hut Sri Lanka,Puttalam,Part-Time,17/05/2022 ,fmcg
226,Delivery Rider (Full Time) – Kurunegala District ,Pizza Hut Sri Lanka,Kurunagala,Full-Time,17/05/2022 ,fmcg
227,Crew Member (Full Time) – Colombo District ,Pizza Hut Sri Lanka,Colombo,Full-Time,17/05/2022 ,fmcg
228,Delivery Riders - (Part-Time) - Gampaha District,Pizza Hut Sri Lanka,Gampaha,Part-Time,17/05/2022 ,fmcg
229,Crew Member (Part Time) – Nuwara Eliya District,Pizza Hut Sri Lanka,NuwaraEliya,Part-Time,17/05/2022 ,fmcg
230,පාරිභෝගික සේවා සහායක - (කාන්තා / පිරිමි) | දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,fmcg
231,Crew Member (Part Time) – Kandy District,Pizza Hut Sri Lanka,Kandy,Part-Time,17/05/2022 ,fmcg
232,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,fmcg
233, මෙහෙයුම් සේවා සහයක (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,fmcg
234,මුදල් අයකැමි (පුහුණු) - (කාන්තා / පිරිමි) | දිවයින පුරා,Keells ,IslandWide,Full-Time,17/05/2022 ,fmcg
235,පාරිභෝගික සේවා සහායක (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,17/05/2022 ,fmcg
236,Crew Member (Full Time) – Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,fmcg
237,Delivery Riders - (Full-Time) - Bandaragama,Pizza Hut Sri Lanka,Kalutara,Full-Time,17/05/2022 ,fmcg
238,Supervisor / Shift Manager,Delifrance Sri Lanka ,Colombo,Full-Time,17/05/2022 ,fmcg
239,Barista,Cafe Kumbuk,Colombo,Full-Time,25/05/2022 ,fmcg
240,Operations Manager | Ahangama - Galle,Concordia Investments Pvt Ltd,Galle,Full-Time,25/05/2022 ,fmcg
241,Service Crew Members / Supervisors,Jagro (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,fmcg
242,Delivery Rider (Full Time)  - Nugegoda,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,fmcg
243,Chef De Partie - Chinese Cuisine,Crystal Jade Hong Kong Kitchen,Colombo,Full-Time,25/05/2022 ,fmcg
244,Delivery Rider (Full Time)  - Union Place,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,fmcg
245,Walkin Interview - Cashier Supermarkets - HydeParkCorner/ Wattala / Thalawathugoda / Dehiwela/ Battaramulla,Richard Pieris & Company PLC,Colombo,Full-Time,20/05/2022 ,fmcg
246,Delivery Rider (Full Time)  - Kottawa,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,fmcg
247,Hot Kitchen Commis I/II/III / Kitchen Stewards,Jagro (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,fmcg
248,Delivery Rider (Full Time)  - Maharagama,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,fmcg
249,Supervisor / Shift Manager,Burger King,Colombo,Full-Time,25/05/2022 ,fmcg
250,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) දිවයින පුරා,Keells ,IslandWide,Full-Time,25/05/2022 ,fmcg
251,Store Keeper,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,fmcg
252,Crew Member / කාර්ය මණ්ඩල සාමාජික  - Pastry Shop,Klassy Pastry Shop,Colombo,Full-Time,25/05/2022 ,fmcg
253,Brand Chef ,WAFL Sri Lanka,Colombo,Full-Time,25/05/2022 ,fmcg
254,Accounts Assistant,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,fmcg
255,Barman,Shinsei Lanka Japan (Pvt) ltd,Colombo,Full-Time,25/05/2022 ,fmcg
256,"Executive Sous Chefs / Sous Chefs / Chef De Partie / Demi Chef De Partie / Cooks | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,fmcg
257,"Commi – III, II ,I (Pastry & Bakery) | OGF / Alexander Place Odel",Delifrance Sri Lanka ,Colombo,Full-Time,25/05/2022 ,fmcg
258,Chefs | Hikkaduwa,Riff Hikkaduwa,Galle,Full-Time,25/05/2022 ,fmcg
259,"Waiters / Kitchen Stewards | Abudhabi, UAE",FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,fmcg
260,Manager - Information Security,Pizza Hut Sri Lanka,Colombo,Full-Time,20/05/2022 ,fmcg
261,Restaurant Manager,Burger King,"Colombo,Gampaha",Full-Time,20/05/2022 ,fmcg
262,Deputy Manager - Digital Marketing and CRM,Domino's Pizza Sri Lanka,Colombo,Full-Time,20/05/2022 ,fmcg
263,Senior Brand Executive/Brand Executive,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,20/05/2022 ,fmcg
264,Barista/වරයෙකු  (කාන්තා / පිරිමි),Keells ,Colombo,Full-Time,20/05/2022 ,fmcg
265,Walk In interview : මුළුතැන්ගෙයි සහයක - කොළඹ  | Kitchen Helper  ,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,fmcg
266,Crew Member (Full Time) – Union Place,Pizza Hut Sri Lanka,Colombo,Full-Time,20/05/2022 ,fmcg
267,Outlet Operation Assistant | Kaduwela - අලෙවිසැල් මෙහෙයුම් සහායක |  කඩුවෙල,Keells ,Colombo,Full-Time,20/05/2022 ,fmcg
268,වේටර් ‍/ Steward - 6th Lane Cafe,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,fmcg
269,"Commis I, II, III - Hot Range Kitchen",Crystal Jade Hong Kong Kitchen,Colombo,Full-Time,20/05/2022 ,fmcg
